product_id,name,manufacturer,vga_type,width_mm,height_mm,depth_mm,display_type,battery_capacity,laptop_camera,ram_slots,cpu_model,ram_speed,cpu_cores,laptop_tam_nen_man_hinh,root_price,cpu_max_speed,refresh_rate,cpu_threads,cpu_speed,vga_vram
71848,MacBook Pro 14 M3 Pro 18GB - 1TB,apple,card tích hợp,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,72.4,full hd,0.0,,6400.0,12.0,,59990000.0,,120.0,,,
60188,Laptop Dell Latitude 7400,dell,card tích hợp,322.6,213.4,20.3,,60.0,,2.0,8365U,,,,,4.1,,,1.6,
94465,Laptop ASUS ROG Strix G18 G814JU-N6143W,asus,card rời,399.0,294.0,23.1,Độ sáng 500nits<br>Độ phủ màu DCI-P3 100.00%<br>Màn hình chống chói<br>G-Sync<br>ROG Nebula Display<br>Dolby Vision HDR<br>Pantone Validated,90.0,hd,2.0,13650HX,4800.0,14.0,Tấm nền IPS,42990000.0,4.9,240.0,,2.6,6.0
62445,Laptop LG Gram 2023 14Z90R-G.AH53A5,lg,card tích hợp,312.0,213.9,16.8,Màn hình chống chói<br> Độ sáng 350 nits<br> Tần số quét 60Hz<br> Độ phủ màu DCI-P3 99%,72.0,full hd,0.0,1340P,6000.0,12.0,Tấm nền IPS,32490000.0,4.6,60.0,12.0,,
29000,Apple MacBook Pro 13 Touch Bar M1 16GB 256GB 2020 I Chnh hng Apple Vit Nam,apple,card tích hợp,304.1,212.4,15.6,"13.3-inch (diagonal) LED-backlit display with IPS technology, Retina display",58.2,,0.0,,4266.0,8.0,Tấm nền IPS,42990000.0,,,,,
96336,Laptop ASUS ROG Zephyrus G16 GA605WI-QR156WS,asus,card rời,354.0,246.0,14.9,Thời gian phản hồi 0.2ms<br>Độ sáng 500 nits<br>Độ phủ màu DCI-P3 100%<br>G-Sync / Adaptive-Sync<br>ROG Nebula Display<br>Support Dolby Vision HDR,90.0,full hd,0.0,HX 370,,12.0,Tấm nền Oled,67990000.0,5.1,240.0,24.0,2.0,8.0
84950,Laptop Lenovo ThinkPad E14 GEN 5 21JK006BVN,lenovo,card tích hợp,313.0,219.3,18.0,Độ sáng 300 inits <br> Màn hình chống chói <br> Độ phủ màu 45% NTSC <br>,47.0,full hd,2.0,1335U,3200.0,10.0,Tấm nền IPS,22990000.0,4.6,,12.0,1.3,
96202,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 1TB,apple,card tích hợp,312.6,221.2,15.5,"Màn hình Liquid Retina XDR<br> XDR (Extreme Dynamic Range)<br> Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)<br> 1 tỷ màu<br> Dải màu rộng (P3)<br> Công nghệ True Tone<br> Hỗ trợ tối đa hai màn hình ngoài",72.4,full hd,0.0,,8533.0,12.0,,54990000.0,,120.0,,,
99021,MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB 1TB,apple,card tích hợp,,,,True Tone,,full hd,0.0,,6400.0,8.0,,37990000.0,,,,,
39324,Laptop Lenovo Ideapad 3,lenovo,card tích hợp,362.2,253.4,19.9,Màn hình chống loá,35.0,hd,,1005G1,2666.0,2.0,Tấm nền TN,12990000.0,3.4,,4.0,1.2,
65238,Laptop HP Elitebook 630 G9 6M142PA,hp,card tích hợp,306.9,208.4,15.9,Màn hình chống lóa,42.0,hd,2.0,1235U,3200,10.0,Tấm nền IPS,19990000.0,4.4,60.0,12.0,1.3,
71743,iMac M3 24 inch 8CPU 8GPU 16GB 256GB,apple,card tích hợp,547.0,461.0,,Độ sáng 500 nit<br>Dải màu rộng (P3)<br>True Tone,0.0,full hd,0.0,,6400.0,8.0,,41990000.0,,,,,
85571,MacBook Pro 16 inch M3 Pro 2023 36GB 1TB,apple,card tích hợp,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,,full hd,0.0,,6400.0,12.0,,79990000.0,,120.0,,,
54960,Laptop MSI Modern 14 B11MOU-1028VN,msi,card tích hợp,319.0,219.0,16.9,"IPS, 60 Hz, LED <br>  Độ sáng 300 nits, 45% NTSC",39.0,hd,,115G4,3200.0,,Tấm nền IPS,13490000.0,,,,,
88703,Laptop Dell Inspiron 15 3520,dell,card tích hợp,358.5,234.9,17.5,Màn hình chống chói,41.0,hd,2.0,1235U,2666.0,10.0,Tấm nền WVA,16990000.0,4.4,120.0,,,
72813,Laptop MSI Gaming Bravo 15 C7VFK-275VN,msi,card rời,359.0,259.0,24.9,Màn hình chống chói<br> Độ phủ màu 45% NTSC,53.5,hd,2.0,7735HS,4800.0,,Tấm nền IPS,28990000.0,4.75,144.0,,3.2,8.0
58924,Mac mini M2 2023 (8 CPU - 10 GPU - 8GB - 256GB),apple,,19.7,19.7,3.6,Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng Thunderbolt<br>Xuất hình ảnh 4K qua cổng HDMI,0.0,,0.0,,6400.0,8.0,,14990000.0,,,,,
68449,Laptop Lenovo IdeaPad Flex 5 14IAU7 82R700JQVN,lenovo,card tích hợp,313.1,224.9,17.4,Độ sáng 300nits<br>Độ phủ màu 100% sRGB<br>TÜV Low Blue Light,52.5,full hd,0.0,1215U,4266.0,6.0,Tấm nền IPS,15990000.0,4.4,60.0,8.0,1.2,
71732,iMac M3 24 inch 8GB 256GB 8GPU,apple,card tích hợp,547.0,461.0,,Độ sáng 500 nit<br>Dải màu rộng (P3)<br>True Tone,0.0,full hd,0.0,,6400.0,8.0,,36990000.0,,,,,
75613,Laptop ASUS Zenbook 14 OLED UX3405MA-PP588W,asus,card tích hợp,312.4,220.1,14.9,Thời gian phản hồi 0.2ms <br> Độ sáng tối đa 600nits HDR<br> Độ phủ màu 100% DCI-P3<br> Display HDR True Black 600<br> 1.07 tỷ màu<br> PANTONE Validated<br> Glossy display<br> Giảm ánh sáng xanh 70%,75.0,full hd,0.0,,,14.0,Tấm nền Oled,28990000.0,4.5,120.0,18.0,1.2,
78385,Laptop Gigabyte G5 KF5-53VN353SH,gigabyte,card rời,,,,,54.0,hd,2.0,13500H,4800.0,12.0,,29990000.0,,144.0,16.0,4.7,8.0
55970,Laptop Dell XPS 9315,dell,card tích hợp,295.0,199.0,13.9,Chống chói Hz,,hd,0.0,1265U,5200.0,10.0,Tấm nền IPS,,,,12.0,,
80382,Laptop ASUS ExpertBook B1 B1402CVA-NK0149W,asus,card tích hợp,326.9,214.5,19.9,LED Backlit<br> Độ sáng 250nits<br> Độ phủ màu NTSC: 45%<br> Góc nhìn (H/V) 90/65<br> Thời gian phản hồi (Typ/Max) (ms) 10/20<br> Độ tương phản 500:1<br> Màn hình 16:9<br>Màn hình chống chói,42.0,hd,,1335U,,10.0,Tấm nền TN,14990000.0,4.6,60.0,,1.3,
100914,Mac mini M4 Pro 2024 12CPU 16GPU 64GB 1TB Ethernet 10 Gigabit,apple,card tích hợp,127.0,127.0,50.0,Hỗ trợ đồng thời đến ba màn hình<br>Đầu ra video kỹ thuật số Thunderbolt 5<br>Đầu ra video màn hình HDMI,0.0,,0.0,,8533.0,12.0,,,,,,,
62003,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 256GB),apple,,19.7,19.7,3.6,Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng Thunderbolt<br>Xuất hình ảnh 4K qua cổng HDMI,0.0,,0.0,,6400.0,8.0,,22990000.0,,,,,
97735,MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sc 70W,apple,card tích hợp,312.6,221.2,15.5,"Màn hình Liquid Retina XDR<br> XDR (Extreme Dynamic Range)<br> Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)<br> 1 tỷ màu<br> Dải màu rộng (P3)<br> Công nghệ True Tone<br> Hỗ trợ tối đa hai màn hình ngoài",72.4,full hd,0.0,,8533.0,12.0,,59990000.0,,120.0,,,
92419,MacBook Pro 14 M3 Pro 2023 36GB - 1TB,apple,card tích hợp,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,72.4,full hd,0.0,,6400.0,12.0,,69990000.0,,120.0,,,
63584,Laptop ASUS ZenBook S 13 OLED UX5304VA-NQ125W,asus,card tích hợp,296.2,216.3,10.9,Thời gian phản hồi 0.2ms<br>Độ sáng tối đa 550nits HDR<br>Độ phủ màu 100% DCI-P3<br>HDR True Black 500<br>1.07 tỷ màu<br>TÜV Rheinland-certified<br>SGS Eye Care Display,63.0,full hd,0.0,1355U,,10.0,Tấm nền OLED/AMOLED,39990000.0,5.0,60.0,12.0,1.7,
65901,Laptop Dell Inspiron 5425,dell,card rời,,,,250 nits,,,,5625U,3200.0,,Tấm nền WVA,,,60.0,,,
63487,Laptop Lenovo Thinkpad X1 Carbon gen 5,lenovo,card tích hợp,323.5,217.1,15.9,Độ sáng tối đa 300nits<br> Độ phủ màu 100% sRGB,57.0,,1.0,6300U,1866.0,2.0,Tấm nền IPS,,,60.0,4.0,2.4,
88381,MacBook Pro 14 M3 Pro 36GB - 512GB Sc 70W,apple,card tích hợp,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,72.4,full hd,0.0,,6400.0,11.0,,59990000.0,,120.0,,,
59228,Laptop Dell Latitude 7480,dell,card tích hợp,,,,,60.0,hd,,7300U,2133.0,,,,3.5,,,2.6,
62005,Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 512GB),apple,,19.7,19.7,3.6,Xuất hình ảnh 6K 60hz qua cổng Thunderbolt<br>Xuất hình ảnh 4K qua cổng HDMI,0.0,,0.0,,6400.0,10.0,,43990000.0,,,,,
93367,Laptop ASUS ExpertBook P5 P5405CSA-NZ0017W,asus,card tích hợp,312.0,223.2,14.9,Độ sáng 400nits<br>Màn hình chống chói<br>Độ phủ màu sRGB: 100%<br>Góc nhìn 178/178<br>,63.0,full hd,0.0,258V,,8.0,Tấm nền WVA,34990000.0,4.8,144.0,8.0,1.8,
63391,Laptop Lenovo Thinkpad X1 Carbon gen 7,lenovo,card tích hợp,,,,Độ sáng 400Nits <br> Độ phủ màu 100% sRGB,51.0,,,8565U,2133.0,4.0,Tấm nền IPS,,,60.0,8.0,1.8,
65980,Laptop Acer Swift 3 SF314-512-56QN NX.K0FSV.002,acer,card tích hợp,321.0,210.8,15.9,LED Backlit<br>Acer ComfyView,56.0,hd,0.0,1240P,,12.0,Tấm nền IPS,24790000.0,4.4,60.0,16.0,3.3,
63543,Laptop Lenovo Thinkpad T14 gen 2,lenovo,card tích hợp,329.0,227.0,17.9,Độ sáng 500Nits <br> PrivacyGuard<br> Cảm ứng On-Cell,,hd,,1165G7,3200.0,4.0,Tấm nền IPS,,4.7,,8.0,2.8,
63521,Laptop Lenovo Thinkpad X1 Carbon gen 10,lenovo,card tích hợp,315.6,222.5,15.4,Eyesafe <br> Màn hình chống chói <br> Độ sáng 400 nits,57.0,hd,0.0,Alder Lake - 1260P,5200.0,12.0,Tấm nền IPS,,4.7,60.0,16.0,2.1,
63514,Laptop Lenovo Thinkpad X1 Carbon gen 8,lenovo,card tích hợp,323.0,217.0,14.9,Độ sáng 400Nits<br> Độ phủ màu 72% sRGB<br>LED backlight,51.0,hd,,10610U,2133.0,4.0,Tấm nền IPS,,4.9,60.0,8.0,1.8,
46986,Laptop ASUS TUF Gaming F15 FX506HC-HN144W,asus,card rời,359.0,256.0,22.8,"Tần số quét 144Hz<br>Màn hình chống loá<br>Độ phủ màu 62.5%sRGB, 47.34%Adobe, 45% NTSC<br>Độ sáng 250nits, Adaptive-Sync",48.0,hd,2.0,11400H,3200.0,,Tấm nền IPS,22100000.0,,,,,
68450,Laptop Dell Inspiron 5310,hp,card tích hợp,296.8,210.0,15.9,Chống chói Anti Glare<br> 100% sRGB<br> Độ sáng 300 nits<br> WVA,54.0,hd,0.0,1125G4,4267.0,4.0,,,3.7,60.0,8.0,2.0,
73643,Laptop ASUS VivoBook 15X OLED S3504VA-L1227WS,asus,card tích hợp,359.7,232.5,17.9,Thời gian phản hồi 0.2ms <br> Độ sáng 400 nits<br> Độ sáng tối đa  550 nits HDR<br> Độ phủ màu 100% DCI-P3<br>Display HDR True Black 500<br> 1.07 tỷ màu <br> Giảm ánh sáng xanh 70% <br> TÜV Rheinland-certified,50.0,hd,,1360P,,12.0,Tấm nền Oled,25990000.0,5.0,60.0,16.0,2.2,
63533,Laptop Lenovo Thinkpad X1 Carbon gen 9,lenovo,card tích hợp,314.5,221.6,14.9,Độ sáng tối đa 400<br> Màn hình chống chói<br> Tính năng giảm ánh sáng xanh<br> Độ phủ màu sRGB 100%,57.0,hd,0.0,1165G7,4266.0,4.0,Tấm nền IPS,,4.7,60.0,8.0,,
63537,Laptop Lenovo Thinkpad X1 Carbon gen 6,lenovo,card tích hợp,32.3,21.7,15.9,Độ sáng tối đa 300 nits<br> Độ phủ màu 90% sRGB,57.0,hd,1.0,8550U,2133.0,4.0,Tấm nền IPS,,4.0,60.0,8.0,1.8,
79545,Laptop Lenovo Ideapad Slim 3 14IRH8 83EL0023VN,lenovo,card tích hợp,324.3,213.8,17.9,Độ sáng 300nits <br> Màn hình chống chói,47.0,hd,0.0,13620H,4800.0,10.0,Tấm nền IPS,18490000.0,4.9,,16.0,2.4,
64368,MacBook Air 15 inch M2 2023 16GB 256GB,apple,card tích hợp,340.4,237.6,11.5,Wide color (P3)<br> LED Backlit<br> Công nghệ IPS<br> 500 nits brightness<br> True Tone Technology<br> 1 tỷ màu,,full hd,0.0,,6400.0,8.0,Tấm nền IPS,37990000.0,,,,,
58182,MacBook Pro 14 inch M2 Max 2023 (12 CPU - 30 GPU - 32GB - 1TB),apple,card tích hợp,1.6,,,"Tần số quét 120Hz<br>Công nghệ Liquid Retina, Mini LED, XDR<br>1 tỳ màu",70.0,full hd,0.0,,6400.0,12.0,,81990000.0,,,,,
39835,Laptop ASUS TUF Gaming F15 FX506HCB-HN1138W,asus,card rời,359.0,256.0,22.8,"Tần số quét 144Hz, màn hình chống loá, 250nits, 45% NTSC, 63% sRGB",48.0,hd,,11400H,2933.0,,Tấm nền IPS,25990000.0,4.5,,,2.7,4.0
63536,Laptop Lenovo Thinkpad T480,lenovo,card tích hợp,336.6,232.5,19.9,Chống chói,,hd,,8650U,2400.0,,Tấm nền TN,,,,,,
59192,Laptop Dell XPS 9510,dell,card rời,344.4,230.3,18.0,Độ phủ màu 100% sRGB <br> Tần số quét 60 Hz,86.0,hd,,11800H,3200.0,8.0,Tấm nền OLED/AMOLED,,,,16.0,,
40164,Laptop Gaming Acer Aspire 7 A715-42G-R4XX NH.QAYSV.008,acer,card rời,,,,,48.0,,,5500U,3200.0,,Tấm nền IPS,19990000.0,,,,,4.0
68441,Laptop Dell Latitude E5430,dell,card tích hợp,,,,,,,,3320M,1600,,,,3.3,,,2.6,
103362,Laptop HP Pavilion 15-EG0009TU 2D9K6PA - C Xc Cn,hp,card tích hợp,360.2,234.0,17.9,"Cong nghệ chống chói Anti-Glare với 45% NTSC, 250 nits",41.0,hd,,1115G4,3200.0,6.0,Tấm nền IPS,14990000.0,4.1,,,1.7,
46422,Laptop Huawei Matebook 14,huawei,card rời,307.5,223.8,15.9,100% sRGB,56.0,hd,,5500U,3200,,Tấm nền IPS,19600000.0,,,,,
100463,Mac mini M4 Pro 2024 12CPU 16GPU 64GB 2TB,apple,card tích hợp,127.0,127.0,50.0,Hỗ trợ đồng thời đến ba màn hình<br>Đầu ra video kỹ thuật số Thunderbolt 5<br>Đầu ra video màn hình HDMI,0.0,,0.0,,8533.0,12.0,,64990000.0,,,,,
42039,Laptop Asus Vivobook Pro M3401QA KM006W,asus,card tích hợp,317.4,228.5,19.3,,63.0,hd,,5600H,3200.0,,Tấm nền OLED/AMOLED,17800000.0,,,,,
55477,Laptop Dell XPS 13 9305,dell,card tích hợp,301.8,199.2,11.6,Tấm nền IPS <br> Tần số quét 60 Hz,,,0.0,1135G7,4266.0,4.0,Tấm nền IPS,,,,8.0,,
102655,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sc 70W,apple,card tích hợp,340.4,237.6,11.5,Màn hình Liquid Retina<br>Có đèn nền LED<br>Mật độ 224 pixel mỗi inch<br>Độ sáng 500 nit<br>Hỗ trợ một tỷ màu<br>Dải màu rộng (P3)<br>Công nghệ True Tone,66.5,full hd,0.0,,7500.0,10.0,Tấm nền IPS,31990000.0,,,,,120.0
93065,MacBook Pro 14 M3 Pro 11 CPU - 14 GPU 18GB - 2TB,apple,card tích hợp,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,70.0,full hd,0.0,,6400.0,11.0,,64990000.0,,120.0,,,
55968,Laptop Dell XPS 13 9350,dell,card tích hợp,304.0,200.0,15.0,InfinityEdge,,hd,,6500U,1600.0,,Tấm nền IPS,,3.1,,,,
46682,Laptop MSI Modern 14 B11MOU-1032VN,msi,card tích hợp,319.0,219.0,16.9,Tần số quét 60Hz,39.0,hd,2.0,1195G7,3200.0,,Tấm nền IPS,21900000.0,,,,,
59359,Laptop Dell Latitude 3420,dell,card tích hợp,326.0,226.0,17.6,,41.0,hd,2.0,1135G7,3200.0,4.0,,,4.2,,8.0,2.4,
54951,Laptop Lenovo Ideapad 5 Pro 16ARH7 82SN00AFVN,lenovo,card rời,356.0,251.0,16.9,"IPS 350nits Chống chói, 120Hz, 100% sRGB, TÜV Low Blue Light, G-sync",75.0,full hd,0.0,6800HS,6400.0,,Tấm nền IPS,,,,,,4.0
60392,Laptop Dell Latitude 5480,dell,card tích hợp,332.7,228.6,20.3,,,,,6200U,,,,,,,,2.3,
96206,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 1TB,apple,card tích hợp,127.0,127.0,50.0,Hỗ trợ đồng thời đến ba màn hình<br>Đầu ra video kỹ thuật số Thunderbolt 5<br>Đầu ra video màn hình HDMI,0.0,,0.0,,8533.0,12.0,,39990000.0,,,,,
93072,Macbook Air M3 13 inch 2024 8CPU 10GPU 24GB - 1TB sc 70W,apple,card tích hợp,304.1,215.0,11.3,True Tone,70.0,full hd,0.0,,6400.0,8.0,,,,,,,
68434,Laptop HP Elitebook 840 G8,hp,card tích hợp,,,,,53.0,hd,,1165G7,,,,,,,,,
55972,Laptop Dell XPS 9320,dell,card tích hợp,295.3,199.0,15.3,Tần số quét 60 Hz <br> Anti-Reflective <br> Độ sáng 400 nits <br> InfinityEdge display,55.0,hd,0.0,1260P,5200.0,12.0,Tấm nền OLED/AMOLED,,4.7,,16.0,,
93533,Laptop ASUS ExpertBook P1 P1403CVA-I5SE16-63WS,asus,card tích hợp,324.5,214.4,19.7,Độ sáng 300nits<br>Màn hình chống chói<br>Độ phủ màu NTSC: 45%<br>Góc nhìn 170/170,63.0,hd,2.0,13500H,,12.0,Tấm nền WVA,,4.7,60.0,16.0,2.6,
63546,Laptop Lenovo Thinkpad T14 gen 3,lenovo,card tích hợp,323.5,217.1,17.9,Màn hình chống chói<br> Độ sáng tối đa 300nits<br> Độ phủ màu 45%,57.0,full hd,,1260P,3200.0,,Tấm nền IPS,,4.7,,,3.4,
54828,Laptop ASUS TUF Gaming A15 FA506ICB-HN355W,asus,card rời,359.0,256.0,22.8,"144Hz, 250nits, 45% NTSC, 62.5% SRGB, 47.34% Adobe, Anti-glare display, Adaptive-Sync",48.0,hd,2.0,4600H,3200.0,,Tấm nền IPS,20200000.0,,,,,
62962,Laptop MSI Cyborg 15 A12UCX-281VN,msi,card rời,359.0,250.0,21.9,Độ phủ màu 45% NTSC,53.5,hd,2.0,12450H,4800.0,12.0,Tấm nền IPS,19990000.0,4.4,144.0,12.0,,4.0
88706,Laptop Dell Vostro 15 3530 80GG93,dell,card tích hợp,358.5,235.6,19.0,Màn hình chống chói,41.0,hd,2.0,1335U,2666.0,10.0,Tấm nền WVA,,4.6,120.0,,,
59367,Laptop Dell Latitude E7470,dell,card tích hợp,334.9,232.0,19.4,,52.0,hd,,6300U,2133.0,,,,3.0,,,2.4,
68440,Laptop Dell Latitude 7280,dell,card tích hợp,,,,,,,,6200U,2133,,,,,,,,
79248,Laptop Lenovo Ideapad Slim 3 15IRH8 83EM003EVN,lenovo,card tích hợp,359.3,235.0,17.9,Độ sáng 300nits<br>Màn hình chống chói<br>Ánh sáng xanh thấp,47.0,hd,0.0,13620H,4800.0,10.0,Tấm nền IPS,,4.9,60.0,16.0,2.4,
62735,Laptop MSI Modern 14 C7M-083VN,msi,card rời,320.0,223.0,19.5,"45% NTSC, Thin Bezel, 65% sRGB",39.3,hd,,7530U,3200.0,6.0,Tấm nền IPS,13990000.0,4.5,60.0,12.0,2.0,
59206,Laptop Dell XPS 15 9520,dell,card rời,344.0,230.0,19.0,Infinity Edge <br> Tần số quét 60 Hz <br> Độ sáng 400 nits <br> Độ phủ màu 100% DCI-P3,,hd,2.0,12900HK,4800.0,14.0,Tấm nền OLED/AMOLED,,5.0,,20.0,3.8,4.0
60197,Laptop Dell Latitude E5440,dell,card tích hợp,236.0,33.8,28.0,,,,,4300U,1600,,,,,,,,
46430,Laptop MSI Modern 14 B11MOU-1027VN,msi,card tích hợp,319.0,219.0,18.1,"250 nits, Chống chói Anti Glare, Công nghệ IPS",39.0,hd,2.0,1115G4,3200.0,,Tấm nền IPS,14490000.0,,,,,
81307,Laptop Acer Aspire Lite AL14-51M-59BN NX.KTXSV.001,acer,card tích hợp,313.3,218.0,16.9,,58.0,full hd,2.0,1235U,4800.0,10.0,Tấm nền IPS,0.0,4.4,,12.0,1.3,
81026,Laptop Lenovo Ideapad Slim 5 16IMH9 83DC001SVN,lenovo,card tích hợp,356.0,251.0,16.9,DisplayHDR True Black 500<br> Độ sáng tối đa 400nits<br> Độ phủ màu 100% DCI-P3,57.0,full hd,0.0,155H,7467.0,16.0,Tấm nền Oled,26990000.0,4.8,120.0,22.0,,
66010,Laptop HP Probook 450 G9,hp,card tích hợp,359.4,233.9,19.9,Tấm nền IPS<br>Chống chói Anti Glare,51.0,hd,2.0,1235U,3200.0,,Tấm nền IPS,,,60.0,,,
100458,Mac mini M4 2024 10CPU 10GPU 32GB 256GB,apple,card tích hợp,127.0,127.0,50.0,Hỗ trợ đồng thời đến ba màn hình<br>Đầu ra video kỹ thuật số Thunderbolt 4,0.0,,0.0,,7500.0,10.0,,24990000.0,,,,,
102814,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sc 70W,apple,card tích hợp,304.1,215.0,11.3,Màn hình Liquid Retina <br>Có đèn nền LED<br>Mật độ 224 pixel mỗi inch<br>Độ sáng 500 nit<br>Hỗ trợ một tỷ màu<br>Dải màu rộng (P3)<br>Công nghệ True Tone,53.8,full hd,0.0,,7500.0,10.0,Tấm nền IPS,31990000.0,,,,,120.0
68366,Laptop HP Elitebook 820 G3,hp,card tích hợp,375.0,256.0,28.0,HD Led,47.0,,1.0,6200U,2133.0,,,,2.8,,,2.4,
48077,Laptop ASUS Gaming ROG Strix G531GT-AL030T,asus,card rời,360.0,275.0,21.0,"15.6"" FHD (1920 x 1080) IPS, Wide View, Narrow Bezel",48.0,hd,2.0,9750H,,,Tấm nền IPS,,4.5,144.0,,2.6,4.0
59204,Laptop Dell XPS 9500,dell,card tích hợp,34.0,23.0,1.8,Độ phủ màu 100% sRGB <br> Tần số quét 60 Hz,56.0,,,10300H,2933.0,4.0,Tấm nền IPS,,4.0,,8.0,4.0,
68439,Laptop Dell Latitude 5400,dell,card tích hợp,333.0,228.0,20.3,,,,2.0,8365U,2400,,,,4.4,,,1.6,
88396,MacBook Air 15 inch M3 16GB - 1TB 2024 Sc 70W,apple,card tích hợp,340.4,237.6,11.5,True Tone<br>Độ sáng 500 nit<br>Hỗ trợ một tỷ màu <br>Dải màu rộng (P3),66.5,full hd,0.0,,6400.0,8.0,,47990000.0,,60.0,,,
94518,Laptop ASUS ROG Strix SCAR 18 G834JYR-R6199,asus,card rời,399.0,294.0,23.1,Độ sáng 1100nits<br>Độ phủ màu DCI-P3 100.00%<br>Màn hình chống chói<br>G-Sync<br>ROG Nebula HDR Display<br>Dolby Vision HDR,90.0,hd,2.0,14900HX,5600.0,24.0,Mini Led,,5.8,240.0,32.0,2.2,16.0
66009,Laptop HP Probook 440 G9,hp,card tích hợp,321.9,213.9,19.9,"14.0 inch, 1920 x 1080 Pixels, IPS, 250 nits, Anti-glare WLED-backlit, 	45% NTSC",51.0,hd,1.0,1235U,3200.0,,Tấm nền IPS,,,,,,
60386,Laptop Dell Latitude E7250,dell,card tích hợp,309.9,210.8,20.3,,,,,5300U,,,,,,,,2.3,
103005,Laptop Dell Inspiron 15 3520 9NGK8 - Nhp khu chnh hng,dell,card tích hợp,358.5,235.6,17.0,Độ phủ màu NTSC 45% <br> Màn hình chống chói,41.0,hd,2.0,1255U,3200.0,10.0,Tấm nền IPS,20490000.0,,120.0,12.0,4.4,
95719,Laptop MSI Katana 15 B13UDXK-2270VN,msi,card rời,359.0,259.0,24.9,Màn hình chống chói,,hd,2.0,13500H,5200.0,12.0,Tấm nền IPS,23990000.0,4.7,144.0,,2.6,6.0
63529,Laptop Lenovo Thinkpad P51,lenovo,card rời,377.4,252.3,24.5,Độ sáng 300 nits<br>Chống chói,90.0,hd,4.0,7820HQ,2400.0,4.0,Tấm nền IPS,,,,,2.9,
81013,Laptop Lenovo ThinkPad E16 GEN 1 21JN006GVN,lenovo,card tích hợp,356.1,247.7,19.9,Độ sáng tối đa: 300nits<br> Màn hình chống chói<br> Độ phủ màu 45% NTSC,47.0,full hd,2.0,1355U,3200.0,10.0,Tấm nền IPS,0.0,5.0,60.0,12.0,,
100460,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 1TB Nano,apple,card tích hợp,312.6,221.2,15.5,"Màn hình Nano-texture<br>Màn hình Liquid Retina XDR<br> XDR (Extreme Dynamic Range)<br> Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)<br> 1 tỷ màu<br> Dải màu rộng (P3)<br> Công nghệ True Tone",72.4,full hd,0.0,,8533.0,14.0,,73790000.0,,120.0,,,
78389,Laptop Gigabyte G5 KF5-53VN383SH,gigabyte,card rời,,,,,54.0,hd,2.0,13500H,4800.0,12.0,,26290000.0,4.7,144.0,16.0,4.7,6.0
93539,Laptop ASUS ExpertBook P1 P1503CVA-I5SE16-63WS,asus,card tích hợp,359.5,232.2,19.9,Độ sáng 300nits<br>Màn hình chống chói<br>Độ phủ màu NTSC: 45%<br>Góc nhìn 170/170,63.0,hd,2.0,13500H,,12.0,Tấm nền WVA,,4.7,60.0,16.0,2.6,
68367,Laptop HP Elitebook 840 G9,hp,card tích hợp,315.6,224.0,19.2,45% NTSC<br> Chống chói Anti Glare<br> 250 nits,51.0,full hd,2.0,1260P,,12.0,Tấm nền IPS,,4.7,60.0,16.0,2.1,
59210,Laptop Dell XPS 15 7590,dell,card tích hợp,35.0,23.0,1.7,Độ phủ màu 98% sRGB <br> Tần số quét 60 Hz,57.0,,2.0,9300H,2666.0,4.0,Tấm nền IPS,,4.0,,8.0,4.0,
